age,annual_income,loan_amount,term_months,credit_score,employment_years,debt_to_income,num_credit_lines,past_delinquencies,loan_purpose,default
21,46281.0,25169.0,36,584.0,2,54.38,3,0,car,0
73,36236.0,16023.0,36,459.0,5,44.22,5,1,small_business,0
66,74910.0,12578.0,36,594.0,5,16.79,9,1,home_improvement,0
35,8000.0,22808.0,36,642.0,8,285.1,3,1,car,0
29,51123.0,15859.0,48,647.0,0,31.02,5,0,other,0
35,42145.0,26403.0,36,749.0,2,62.65,2,1,other,0
69,25596.0,6840.0,36,620.0,5,26.72,2,0,other,0
44,52289.0,18265.0,48,655.0,2,34.93,4,0,debt_consolidation,0
24,40605.0,25651.0,36,585.0,3,63.17,5,0,debt_consolidation,0
32,69941.0,33640.0,36,598.0,5,48.1,5,1,car,0
57,62361.0,1876.0,72,780.0,2,3.01,2,1,debt_consolidation,0
57,83123.0,12915.0,36,590.0,2,15.54,10,0,debt_consolidation,0
63,35334.0,500.0,36,614.0,1,1.42,2,1,debt_consolidation,0
26,72931.0,3362.0,36,716.0,5,4.61,6,1,debt_consolidation,0
59,21683.0,15222.0,60,773.0,5,70.2,5,1,debt_consolidation,0
66,42787.0,500.0,48,697.0,4,1.17,7,0,debt_consolidation,0
44,35695.0,20032.0,36,697.0,1,56.12,5,0,other,0
31,57049.0,21686.0,48,552.0,3,38.01,5,0,small_business,0
33,56566.0,14083.0,36,676.0,0,24.9,4,1,debt_consolidation,0
54,26988.0,4915.0,36,618.0,1,18.21,2,0,debt_consolidation,0
45,58164.0,12073.0,48,673.0,2,20.76,3,0,debt_consolidation,0
27,37390.0,40400.0,36,620.0,0,108.05,1,1,debt_consolidation,0
72,28664.0,8756.0,36,600.0,0,30.55,10,0,debt_consolidation,0
24,44764.0,5546.0,36,538.0,5,12.39,3,0,car,0
28,15463.0,500.0,60,634.0,11,3.23,8,0,debt_consolidation,0
40,63626.0,27527.0,72,652.0,1,43.26,7,1,car,0
49,43888.0,500.0,48,494.0,0,1.14,5,0,home_improvement,0
74,44325.0,16059.0,60,597.0,8,36.23,5,0,home_improvement,0
73,43257.0,40280.0,48,621.0,7,93.12,3,0,debt_consolidation,0
71,77937.0,19432.0,60,680.0,3,24.93,5,0,debt_consolidation,0
65,75378.0,19298.0,36,599.0,1,25.6,5,0,debt_consolidation,0
66,72015.0,11091.0,48,684.0,0,15.4,2,0,debt_consolidation,0
30,43299.0,18766.0,60,660.0,8,43.34,4,0,debt_consolidation,0
63,22688.0,15908.0,60,701.0,8,70.12,3,0,home_improvement,0
54,44680.0,21484.0,36,603.0,4,48.08,6,2,debt_consolidation,0
46,51288.0,500.0,36,620.0,8,0.97,4,0,small_business,0
61,61252.0,19554.0,60,680.0,0,31.92,2,0,debt_consolidation,0
69,51224.0,20202.0,48,569.0,0,39.44,4,0,car,1
23,24470.0,45568.0,72,635.0,1,186.22,4,2,car,0
26,34292.0,14949.0,60,709.0,1,43.59,4,1,debt_consolidation,0
25,32477.0,17660.0,60,593.0,5,54.38,4,0,home_improvement,0
25,55781.0,19756.0,36,663.0,8,35.42,1,0,home_improvement,0
74,56272.0,20094.0,36,640.0,1,35.71,4,0,car,0
67,58893.0,500.0,48,743.0,2,0.85,3,1,home_improvement,0
43,51021.0,24821.0,60,646.0,2,48.65,2,0,home_improvement,0
69,8000.0,3991.0,48,677.0,1,49.89,3,0,other,0
29,10483.0,19880.0,36,628.0,6,189.64,4,0,home_improvement,0
55,42196.0,4691.0,60,604.0,2,11.12,3,0,home_improvement,0
40,46962.0,12331.0,48,656.0,3,26.26,3,1,debt_consolidation,0
69,70073.0,9355.0,60,600.0,1,13.35,7,0,debt_consolidation,0
62,46556.0,12012.0,36,712.0,2,25.8,3,0,car,0
55,25481.0,14004.0,36,722.0,5,54.96,3,0,car,0
70,58243.0,19468.0,36,645.0,1,33.43,3,0,car,0
38,44655.0,13846.0,36,609.0,0,31.01,5,0,other,0
37,36959.0,25494.0,72,656.0,3,68.98,3,0,debt_consolidation,0
44,12708.0,8597.0,36,551.0,3,67.65,5,0,small_business,0
23,46704.0,20157.0,60,587.0,1,43.16,4,0,home_improvement,0
52,49576.0,5010.0,72,564.0,1,10.11,3,0,car,0
55,25077.0,36391.0,36,588.0,0,145.12,2,0,debt_consolidation,0
58,59887.0,20208.0,60,597.0,8,33.74,4,0,debt_consolidation,0
33,58096.0,6634.0,36,550.0,1,11.42,6,1,debt_consolidation,0
67,45978.0,35814.0,60,621.0,0,77.89,4,0,debt_consolidation,0
45,45234.0,21222.0,36,626.0,6,46.92,8,0,debt_consolidation,0
29,63921.0,6677.0,72,680.0,5,10.45,4,1,home_improvement,0
24,52351.0,13425.0,48,647.0,2,25.64,6,0,small_business,0
34,30955.0,1344.0,60,739.0,5,4.34,1,0,debt_consolidation,0
57,41047.0,1341.0,48,681.0,2,3.27,3,0,car,0
54,56137.0,29501.0,48,804.0,1,52.55,6,0,debt_consolidation,0
31,8000.0,4218.0,36,560.0,2,52.72,4,0,debt_consolidation,0
61,26369.0,500.0,36,710.0,2,1.9,4,0,debt_consolidation,0
23,58643.0,22629.0,36,530.0,0,38.59,4,0,debt_consolidation,0
48,69178.0,34917.0,60,714.0,0,50.47,0,0,home_improvement,0
49,65421.0,28887.0,36,667.0,6,44.16,4,0,car,0
29,62866.0,42494.0,72,624.0,1,67.59,1,0,debt_consolidation,0
23,47595.0,44059.0,60,655.0,1,92.57,6,0,debt_consolidation,0
45,24422.0,4195.0,36,606.0,7,17.18,7,0,debt_consolidation,0
54,41068.0,11263.0,36,599.0,1,27.43,3,0,car,0
32,8000.0,500.0,60,671.0,1,6.25,1,0,debt_consolidation,0
62,71013.0,1045.0,36,527.0,5,1.47,7,0,home_improvement,0
29,28658.0,27869.0,36,663.0,1,97.25,5,0,home_improvement,0
35,34333.0,18322.0,36,631.0,3,53.37,8,0,debt_consolidation,0
60,66172.0,32478.0,72,617.0,4,49.08,4,0,small_business,0
45,12707.0,4615.0,48,606.0,1,36.32,3,3,debt_consolidation,0
25,21212.0,8416.0,36,657.0,1,39.68,4,1,home_improvement,0
31,50359.0,22123.0,36,712.0,2,43.93,3,0,home_improvement,0
54,55408.0,27680.0,36,796.0,5,49.96,7,1,home_improvement,0
44,43566.0,500.0,36,718.0,2,1.15,3,1,debt_consolidation,0
35,44218.0,12114.0,60,698.0,0,27.4,3,0,home_improvement,0
58,70368.0,19792.0,48,585.0,1,28.13,3,0,car,0
28,57726.0,24396.0,48,598.0,1,42.26,10,1,debt_consolidation,0
25,55023.0,26768.0,36,640.0,5,48.65,3,0,car,0
68,60513.0,14105.0,48,671.0,1,23.31,9,0,debt_consolidation,0
46,38988.0,500.0,36,608.0,7,1.28,7,0,home_improvement,0
38,88463.0,500.0,60,723.0,1,0.57,4,0,debt_consolidation,0
26,8000.0,12813.0,60,593.0,1,160.16,5,0,car,0
57,74158.0,11534.0,36,552.0,2,15.55,7,0,debt_consolidation,0
68,63042.0,5448.0,36,713.0,1,8.64,6,0,home_improvement,0
33,49966.0,25717.0,60,657.0,3,51.47,4,0,car,0
48,46601.0,1229.0,36,620.0,7,2.64,2,0,debt_consolidation,0
25,41889.0,7056.0,48,544.0,8,16.84,6,0,debt_consolidation,0
33,67069.0,29002.0,48,709.0,1,43.24,4,0,debt_consolidation,0
37,44203.0,5700.0,36,807.0,1,12.9,4,0,debt_consolidation,0
70,30442.0,18878.0,48,675.0,8,62.01,3,0,home_improvement,0
60,63040.0,14885.0,48,596.0,5,23.61,3,0,other,0
65,76695.0,17918.0,48,657.0,1,23.36,4,1,debt_consolidation,0
52,8000.0,25579.0,36,679.0,5,319.74,4,0,debt_consolidation,0
49,92142.0,18903.0,60,675.0,4,20.52,10,0,other,0
71,24265.0,500.0,36,583.0,1,2.06,2,0,debt_consolidation,0
23,25794.0,500.0,36,605.0,7,1.94,2,0,debt_consolidation,0
60,20102.0,18538.0,36,588.0,1,92.22,3,0,other,0
54,45017.0,3967.0,60,666.0,2,8.81,1,0,car,0
60,19406.0,26463.0,36,636.0,3,136.37,3,0,debt_consolidation,0
47,21835.0,18710.0,60,721.0,1,85.69,3,0,debt_consolidation,0
33,31229.0,500.0,48,657.0,3,1.6,7,0,home_improvement,0
65,47769.0,37669.0,60,690.0,4,78.86,5,0,debt_consolidation,0
53,49697.0,10605.0,48,621.0,0,21.34,0,0,car,0
26,69824.0,12489.0,48,514.0,1,17.89,5,1,debt_consolidation,0
44,69363.0,20071.0,60,734.0,3,28.94,4,0,other,0
39,65492.0,13960.0,48,649.0,8,21.32,4,0,debt_consolidation,0
36,39768.0,26540.0,60,669.0,7,66.74,6,1,small_business,0
60,8176.0,2784.0,36,697.0,1,34.05,5,1,debt_consolidation,0
48,8000.0,28765.0,36,658.0,3,359.56,4,0,home_improvement,1
53,65355.0,23172.0,60,510.0,0,35.46,3,0,other,0
68,61875.0,5707.0,60,615.0,1,9.22,4,0,car,0
61,32666.0,18020.0,60,606.0,3,55.16,7,0,home_improvement,0
33,16185.0,29546.0,48,609.0,0,182.55,4,0,debt_consolidation,0
63,24057.0,21259.0,72,626.0,7,88.37,2,0,home_improvement,0
65,48494.0,16769.0,36,644.0,5,34.58,3,1,home_improvement,0
45,48531.0,22469.0,36,775.0,2,46.3,3,0,home_improvement,0
73,65851.0,23480.0,36,677.0,2,35.66,4,0,car,0
62,35993.0,8931.0,72,690.0,6,24.81,2,1,small_business,0
56,40119.0,16881.0,36,607.0,0,42.08,4,0,home_improvement,0
47,67506.0,25184.0,60,744.0,0,37.31,6,0,debt_consolidation,0
58,8000.0,16595.0,36,649.0,1,207.44,6,0,small_business,1
27,51349.0,6390.0,36,639.0,1,12.44,1,0,home_improvement,0
25,38315.0,18361.0,48,515.0,13,47.92,3,1,debt_consolidation,0
63,59255.0,10314.0,48,690.0,0,17.41,3,0,debt_consolidation,0
65,55252.0,21987.0,36,705.0,1,39.79,7,0,debt_consolidation,0
71,31074.0,32123.0,36,703.0,5,103.38,4,0,car,0
51,34853.0,23126.0,36,542.0,5,66.35,3,0,other,0
43,8000.0,5116.0,48,706.0,3,63.95,4,0,car,0
62,60000.0,18620.0,36,618.0,1,31.03,5,0,debt_consolidation,0
30,49795.0,500.0,48,552.0,0,1.0,1,0,home_improvement,0
52,72970.0,13804.0,36,791.0,12,18.92,1,0,debt_consolidation,0
63,37012.0,26282.0,48,746.0,1,71.01,7,0,debt_consolidation,0
73,63287.0,19826.0,36,686.0,6,31.33,6,0,debt_consolidation,0
50,23601.0,16321.0,36,677.0,7,69.15,0,0,home_improvement,0
59,8000.0,40558.0,36,750.0,2,506.98,2,0,home_improvement,1
51,43110.0,500.0,60,606.0,6,1.16,4,1,small_business,0
38,33666.0,500.0,48,814.0,1,1.49,3,1,debt_consolidation,0
56,23984.0,20785.0,60,643.0,7,86.66,3,0,other,0
22,62962.0,25777.0,60,710.0,3,40.94,3,0,car,0
34,69165.0,26266.0,48,678.0,1,37.98,5,0,debt_consolidation,0
33,47108.0,8127.0,60,570.0,5,17.25,3,0,debt_consolidation,0
49,41350.0,4871.0,48,641.0,7,11.78,1,0,car,0
32,46254.0,3103.0,48,744.0,3,6.71,4,0,debt_consolidation,0
59,31941.0,18867.0,48,586.0,4,59.07,3,0,debt_consolidation,0
22,56252.0,3202.0,36,735.0,5,5.69,4,0,car,0
52,14213.0,28375.0,36,686.0,5,199.64,7,0,home_improvement,0
33,23538.0,14737.0,48,548.0,2,62.61,3,0,home_improvement,0
66,29175.0,6555.0,48,640.0,4,22.47,2,0,home_improvement,0
47,55827.0,6604.0,36,637.0,2,11.83,2,0,debt_consolidation,0
69,38950.0,500.0,36,569.0,2,1.28,4,0,other,0
61,72208.0,5470.0,36,661.0,1,7.58,3,0,car,0
37,61066.0,8367.0,72,545.0,7,13.7,5,1,debt_consolidation,0
60,28978.0,19897.0,36,701.0,2,68.66,3,0,home_improvement,0
51,57669.0,13810.0,48,578.0,1,23.95,6,1,debt_consolidation,0
54,36836.0,4683.0,72,618.0,1,12.71,8,1,debt_consolidation,0
44,54464.0,500.0,36,640.0,1,0.92,2,0,debt_consolidation,0
65,62035.0,12156.0,60,746.0,0,19.6,4,0,debt_consolidation,0
55,67294.0,500.0,60,551.0,2,0.74,2,0,home_improvement,0
68,49040.0,11186.0,36,605.0,7,22.81,5,0,debt_consolidation,0
26,77002.0,28387.0,36,651.0,0,36.87,10,0,home_improvement,0
39,53826.0,12596.0,36,635.0,9,23.4,3,0,home_improvement,0
50,47701.0,16912.0,36,648.0,1,35.45,2,1,home_improvement,0
27,38950.0,15457.0,72,626.0,4,39.68,3,0,car,0
30,32374.0,500.0,36,660.0,5,1.54,8,0,debt_consolidation,0
61,53398.0,36090.0,60,503.0,4,67.59,4,1,other,0
52,47015.0,10109.0,36,739.0,1,21.5,2,1,other,0
54,50217.0,14960.0,72,635.0,4,29.79,3,1,other,0
48,54615.0,7133.0,36,829.0,2,13.06,1,0,other,0
35,50132.0,28657.0,48,616.0,0,57.16,3,0,home_improvement,0
50,85266.0,500.0,36,712.0,1,0.59,1,1,debt_consolidation,0
57,34441.0,30628.0,36,588.0,0,88.93,2,0,debt_consolidation,0
49,53646.0,11348.0,36,643.0,1,21.15,6,0,debt_consolidation,0
42,40446.0,8598.0,36,570.0,4,21.26,5,0,home_improvement,0
24,8000.0,7467.0,36,618.0,10,93.34,3,0,home_improvement,0
40,41131.0,36704.0,48,589.0,0,89.24,5,0,debt_consolidation,0
52,26270.0,500.0,36,675.0,1,1.9,2,0,debt_consolidation,0
56,43664.0,8582.0,48,756.0,1,19.65,5,0,debt_consolidation,0
70,44472.0,500.0,48,672.0,4,1.12,1,0,debt_consolidation,0
24,52707.0,500.0,60,841.0,8,0.95,0,0,debt_consolidation,0
47,34396.0,30663.0,60,689.0,0,89.15,4,0,debt_consolidation,0
37,36898.0,14674.0,60,575.0,7,39.77,5,1,home_improvement,0
32,59014.0,1070.0,36,810.0,1,1.81,7,0,debt_consolidation,0
42,28819.0,24949.0,36,704.0,1,86.57,3,0,home_improvement,0
37,8231.0,10192.0,48,543.0,0,123.82,5,1,car,0
30,48141.0,7241.0,48,639.0,0,15.04,6,0,debt_consolidation,0
74,66417.0,21905.0,36,696.0,0,32.98,7,0,debt_consolidation,0
21,58784.0,9934.0,48,679.0,2,16.9,6,0,debt_consolidation,0
42,48510.0,3447.0,36,696.0,3,7.11,6,0,debt_consolidation,0
46,70013.0,23345.0,36,711.0,1,33.34,6,0,debt_consolidation,0
38,66640.0,13304.0,48,598.0,1,19.96,3,1,debt_consolidation,0
70,38382.0,23957.0,36,675.0,1,62.42,7,0,debt_consolidation,0
34,49950.0,10166.0,36,655.0,5,20.35,4,1,debt_consolidation,0
67,50809.0,27228.0,36,622.0,0,53.59,1,0,other,0
49,43265.0,15168.0,36,698.0,0,35.06,4,0,debt_consolidation,0
32,67685.0,27712.0,36,654.0,0,40.94,6,0,debt_consolidation,0
56,41957.0,27320.0,36,718.0,0,65.11,4,0,debt_consolidation,0
55,34994.0,29835.0,36,662.0,2,85.26,4,0,debt_consolidation,0
72,8000.0,15819.0,36,617.0,0,197.74,3,0,car,0
32,29034.0,19593.0,36,651.0,1,67.48,2,1,debt_consolidation,0
27,18692.0,12231.0,36,688.0,5,65.43,3,1,debt_consolidation,0
49,44192.0,4228.0,36,643.0,10,9.57,3,0,debt_consolidation,0
31,19926.0,39040.0,60,609.0,6,195.92,5,0,debt_consolidation,0
53,57174.0,5975.0,48,651.0,10,10.45,2,0,home_improvement,0
26,67169.0,25858.0,48,740.0,3,38.5,5,0,debt_consolidation,0
67,44377.0,23710.0,48,687.0,13,53.43,7,0,other,0
35,25320.0,17173.0,36,666.0,2,67.82,2,0,debt_consolidation,0
52,50728.0,13140.0,72,627.0,5,25.9,2,0,home_improvement,0
71,82870.0,13259.0,36,655.0,11,16.0,3,0,debt_consolidation,0
31,76650.0,7115.0,36,573.0,4,9.28,6,0,home_improvement,0
43,16878.0,16133.0,36,628.0,9,95.59,6,0,debt_consolidation,0
46,16136.0,823.0,60,677.0,1,5.1,3,0,small_business,0
54,11009.0,23967.0,60,648.0,1,217.7,3,0,debt_consolidation,0
66,22260.0,12258.0,60,614.0,2,55.07,3,0,debt_consolidation,0
54,50032.0,3456.0,36,554.0,2,6.91,2,0,debt_consolidation,0
49,33866.0,500.0,60,631.0,7,1.48,7,0,debt_consolidation,0
24,28227.0,13417.0,36,588.0,7,47.53,6,0,debt_consolidation,0
37,65782.0,13835.0,48,638.0,3,21.03,2,0,home_improvement,0
55,55602.0,8783.0,60,660.0,1,15.8,1,0,debt_consolidation,0
33,10906.0,21029.0,60,741.0,1,192.82,3,0,debt_consolidation,0
61,64634.0,19181.0,36,705.0,3,29.68,8,0,car,0
59,55121.0,15681.0,48,657.0,2,28.45,4,1,debt_consolidation,0
35,55565.0,3888.0,36,786.0,1,7.0,2,1,debt_consolidation,0
49,33591.0,6120.0,36,668.0,1,18.22,5,0,home_improvement,0
49,41254.0,500.0,48,590.0,4,1.21,5,0,small_business,0
31,8000.0,12704.0,36,625.0,5,158.8,3,1,debt_consolidation,0
72,62340.0,21729.0,36,821.0,1,34.86,3,1,car,0
52,25021.0,500.0,48,590.0,2,2.0,5,0,car,0
22,27587.0,8266.0,48,619.0,4,29.96,3,1,car,0
67,27317.0,14365.0,36,710.0,2,52.59,6,1,car,0
34,81008.0,21711.0,36,578.0,10,26.8,0,0,home_improvement,0
40,31626.0,500.0,60,712.0,0,1.58,3,0,debt_consolidation,0
42,63845.0,41639.0,36,722.0,6,65.22,7,0,debt_consolidation,0
31,44520.0,24031.0,48,660.0,1,53.98,3,0,debt_consolidation,0
47,28418.0,7811.0,72,756.0,3,27.49,3,0,home_improvement,0
23,24792.0,2156.0,48,628.0,1,8.7,6,0,home_improvement,0
37,32423.0,18404.0,36,706.0,10,56.76,3,0,other,0
64,43511.0,20663.0,36,475.0,0,47.49,7,1,home_improvement,0
48,57035.0,3117.0,48,687.0,2,5.47,1,1,debt_consolidation,0
49,35580.0,1631.0,60,735.0,7,4.58,4,0,small_business,0
41,34832.0,4279.0,48,696.0,2,12.28,3,1,debt_consolidation,0
67,27377.0,15774.0,36,614.0,6,57.62,5,0,debt_consolidation,0
36,21119.0,15926.0,36,536.0,9,75.41,2,0,debt_consolidation,0
57,19446.0,40972.0,36,721.0,0,210.7,1,0,debt_consolidation,0
40,64761.0,500.0,48,582.0,2,0.77,5,1,debt_consolidation,0
26,34423.0,6940.0,48,591.0,3,20.16,3,0,car,0
39,36194.0,8650.0,36,622.0,5,23.9,6,0,other,0
25,31668.0,20838.0,60,687.0,1,65.8,2,0,debt_consolidation,0
23,38663.0,21320.0,48,725.0,3,55.14,6,0,debt_consolidation,0
21,52421.0,12605.0,60,783.0,1,24.05,4,0,other,0
58,35262.0,33130.0,36,652.0,4,93.95,7,0,home_improvement,0
35,48615.0,1606.0,36,663.0,1,3.3,4,0,debt_consolidation,0
54,73364.0,6649.0,36,674.0,1,9.06,5,0,car,0
55,28607.0,500.0,48,609.0,4,1.75,3,0,debt_consolidation,0
69,36211.0,13241.0,60,692.0,6,36.57,5,0,home_improvement,0
45,57821.0,11019.0,48,602.0,1,19.06,3,1,small_business,0
44,74946.0,24435.0,36,721.0,2,32.6,6,0,debt_consolidation,0
32,20154.0,37242.0,48,575.0,4,184.79,3,0,debt_consolidation,0
38,10984.0,32887.0,36,705.0,4,299.41,4,0,debt_consolidation,0
35,44988.0,500.0,60,707.0,4,1.11,5,0,car,0
64,42922.0,15640.0,36,535.0,1,36.44,1,1,debt_consolidation,0
36,59003.0,24293.0,36,668.0,2,41.17,6,0,car,0
47,55951.0,23021.0,36,754.0,0,41.14,5,0,home_improvement,0
28,44321.0,42773.0,36,661.0,9,96.51,5,0,debt_consolidation,0
66,65984.0,12362.0,36,650.0,4,18.73,3,2,debt_consolidation,0
45,31380.0,15937.0,36,610.0,1,50.79,1,0,debt_consolidation,0
37,49232.0,41890.0,36,681.0,1,85.09,1,0,home_improvement,0
49,20686.0,20039.0,36,621.0,0,96.87,1,1,debt_consolidation,0
73,44157.0,7835.0,60,679.0,2,17.74,7,1,debt_consolidation,0
28,15777.0,3302.0,36,698.0,3,20.93,5,0,home_improvement,0
35,22683.0,17509.0,60,665.0,9,77.19,6,2,home_improvement,0
47,79189.0,27799.0,60,724.0,3,35.1,3,1,debt_consolidation,0
66,8509.0,27645.0,36,674.0,3,324.89,3,0,debt_consolidation,0
70,40667.0,4534.0,36,620.0,5,11.15,8,0,home_improvement,0
72,61544.0,16239.0,36,519.0,2,26.39,1,0,small_business,0
27,89427.0,9590.0,48,613.0,0,10.72,0,0,debt_consolidation,0
23,48542.0,13225.0,48,634.0,7,27.24,6,0,debt_consolidation,0
49,49684.0,25867.0,36,685.0,2,52.06,4,0,home_improvement,0
64,45794.0,14401.0,36,515.0,13,31.45,3,0,home_improvement,0
73,66145.0,22830.0,48,520.0,2,34.52,6,0,home_improvement,0
44,53634.0,23189.0,36,512.0,3,43.24,4,0,debt_consolidation,0
23,33498.0,7668.0,60,640.0,2,22.89,5,0,small_business,0
40,67310.0,29747.0,36,553.0,1,44.19,6,0,car,0
66,35756.0,1857.0,36,677.0,8,5.19,3,0,home_improvement,0
35,13030.0,500.0,36,618.0,3,3.84,1,1,debt_consolidation,0
45,13094.0,9270.0,48,536.0,2,70.8,4,0,debt_consolidation,0
50,40979.0,3299.0,36,718.0,0,8.05,5,3,debt_consolidation,0
34,47061.0,22264.0,36,644.0,21,47.31,3,0,small_business,0
27,64113.0,45762.0,36,721.0,7,71.38,6,0,small_business,1
37,57816.0,28537.0,36,648.0,2,49.36,3,0,debt_consolidation,0
64,46597.0,5196.0,48,754.0,1,11.15,5,0,home_improvement,0
40,65230.0,3024.0,36,690.0,0,4.64,4,1,small_business,0
56,45255.0,26730.0,48,550.0,0,59.07,2,0,home_improvement,0
29,19190.0,795.0,36,609.0,2,4.14,6,0,debt_consolidation,0
58,14831.0,3182.0,36,600.0,5,21.46,6,0,home_improvement,0
68,70574.0,19429.0,48,488.0,1,27.53,4,0,debt_consolidation,0
42,8000.0,8497.0,48,708.0,2,106.21,5,0,car,0
74,40985.0,16432.0,48,677.0,2,40.09,3,0,debt_consolidation,0
73,104636.0,11034.0,36,747.0,0,10.55,5,0,debt_consolidation,0
73,54185.0,14665.0,72,532.0,1,27.06,6,0,home_improvement,0
22,40829.0,25493.0,36,566.0,2,62.44,4,0,debt_consolidation,0
44,11311.0,22458.0,36,577.0,1,198.55,3,2,debt_consolidation,0
28,77347.0,26004.0,36,751.0,2,33.62,2,0,home_improvement,0
31,69277.0,22671.0,36,746.0,0,32.73,2,1,debt_consolidation,0
33,58696.0,23501.0,48,555.0,5,40.04,6,0,debt_consolidation,0
37,44989.0,14974.0,36,672.0,5,33.28,4,0,home_improvement,0
28,56440.0,500.0,72,691.0,3,0.89,9,1,debt_consolidation,0
41,42028.0,13712.0,36,637.0,2,32.63,6,0,home_improvement,0
38,25535.0,18791.0,48,785.0,1,73.59,3,0,home_improvement,0
50,64127.0,15891.0,48,473.0,3,24.78,1,1,debt_consolidation,0
38,43987.0,20039.0,60,509.0,5,45.56,9,1,debt_consolidation,0
66,55439.0,39732.0,36,653.0,5,71.67,2,0,other,0
67,42578.0,8982.0,72,561.0,1,21.1,6,0,debt_consolidation,0
51,54236.0,10142.0,60,709.0,1,18.7,2,0,car,0
58,44710.0,29504.0,72,533.0,1,65.99,2,0,other,0
52,43149.0,16495.0,60,689.0,0,38.23,3,0,car,0
31,45600.0,20456.0,60,644.0,2,44.86,5,1,other,0
65,104217.0,7898.0,48,773.0,1,7.58,4,0,small_business,0
45,61048.0,6211.0,60,587.0,5,10.17,3,0,home_improvement,0
53,96721.0,515.0,48,758.0,3,0.53,6,0,home_improvement,0
58,44838.0,17069.0,48,699.0,0,38.07,1,0,car,0
61,38819.0,3257.0,48,576.0,0,8.39,6,0,small_business,0
28,23516.0,1784.0,72,579.0,2,7.59,3,0,other,0
31,77065.0,22933.0,36,721.0,3,29.76,1,1,debt_consolidation,0
42,26896.0,7383.0,60,654.0,4,27.45,3,1,car,0
71,81191.0,597.0,36,634.0,10,0.74,3,0,other,0
44,24676.0,500.0,36,767.0,4,2.03,4,1,home_improvement,0
61,62733.0,25941.0,36,699.0,2,41.35,6,1,small_business,0
37,13180.0,13722.0,36,584.0,2,104.11,3,0,home_improvement,0
32,36161.0,10208.0,72,604.0,4,28.23,3,0,home_improvement,0
66,45442.0,17058.0,36,673.0,8,37.54,3,0,debt_consolidation,0
52,33050.0,15915.0,48,659.0,2,48.15,4,0,debt_consolidation,0
35,41613.0,8648.0,36,693.0,3,20.78,4,1,car,0
36,41709.0,10996.0,60,700.0,1,26.36,3,1,debt_consolidation,0
74,61139.0,23769.0,60,751.0,6,38.88,5,1,car,0
42,8000.0,24897.0,36,613.0,4,311.21,3,0,small_business,1
48,33742.0,4942.0,36,809.0,1,14.65,8,0,debt_consolidation,0
40,70093.0,30356.0,36,707.0,6,43.31,4,0,debt_consolidation,0
53,56250.0,39109.0,36,660.0,11,69.53,3,0,debt_consolidation,0
30,70426.0,11504.0,36,630.0,1,16.33,4,0,debt_consolidation,0
60,60176.0,11216.0,72,668.0,1,18.64,4,1,car,0
52,23330.0,4221.0,60,516.0,5,18.09,4,1,debt_consolidation,0
70,58218.0,6977.0,36,633.0,3,11.98,8,0,car,0
53,47004.0,18882.0,72,733.0,6,40.17,1,0,debt_consolidation,0
22,90361.0,42803.0,36,612.0,1,47.37,5,1,debt_consolidation,0
53,61043.0,23740.0,36,507.0,3,38.89,2,0,debt_consolidation,0
53,55467.0,11014.0,48,548.0,3,19.86,6,0,small_business,0
61,58388.0,9903.0,36,619.0,1,16.96,2,1,debt_consolidation,0
33,54377.0,7034.0,36,664.0,14,12.94,5,0,debt_consolidation,0
50,53836.0,27719.0,36,582.0,3,51.49,3,0,debt_consolidation,0
53,39674.0,12081.0,48,545.0,3,30.45,2,1,debt_consolidation,0
33,55709.0,20451.0,60,589.0,1,36.71,4,0,debt_consolidation,0
72,63969.0,12159.0,48,775.0,3,19.01,2,1,debt_consolidation,0
46,66207.0,40417.0,48,825.0,5,61.05,3,0,small_business,0
42,63782.0,8590.0,48,677.0,5,13.47,8,0,car,0
59,75161.0,6560.0,36,659.0,8,8.73,6,0,home_improvement,0
22,67458.0,9219.0,60,719.0,0,13.67,7,0,other,0
58,57570.0,20088.0,48,545.0,1,34.89,4,1,home_improvement,0
59,22127.0,32216.0,36,601.0,4,145.6,3,1,debt_consolidation,0
46,22135.0,20114.0,36,493.0,5,90.87,2,1,debt_consolidation,0
66,40037.0,23479.0,72,673.0,3,58.64,3,0,debt_consolidation,0
70,45935.0,21811.0,36,637.0,0,47.48,4,0,debt_consolidation,0
35,72960.0,500.0,60,585.0,3,0.69,7,0,car,0
54,8000.0,14806.0,36,776.0,4,185.08,6,1,debt_consolidation,0
62,24336.0,11195.0,48,727.0,0,46.0,3,0,debt_consolidation,0
64,41116.0,13305.0,36,638.0,0,32.36,3,0,debt_consolidation,0
69,25063.0,5126.0,60,584.0,1,20.45,4,2,home_improvement,0
60,29038.0,25420.0,48,662.0,0,87.54,7,0,small_business,0
31,35017.0,15582.0,36,647.0,0,44.5,3,0,debt_consolidation,0
23,26083.0,15509.0,36,604.0,1,59.46,5,0,car,0
26,29552.0,13233.0,36,572.0,2,44.78,6,1,other,0
29,72265.0,7448.0,60,657.0,1,10.31,3,0,car,0
26,57286.0,500.0,60,656.0,3,0.87,4,0,debt_consolidation,0
29,60279.0,18260.0,60,565.0,1,30.29,3,0,debt_consolidation,0
59,44318.0,16363.0,36,503.0,1,36.92,3,1,debt_consolidation,0
51,65222.0,21411.0,48,616.0,10,32.83,6,0,debt_consolidation,0
